year,country,iso,pop,rgdpbarro,gdp,iy,cpi,ca,stir,ltrate,stocks,pubgdp,crisisJST,tloans,bassets2,lrgdp,lstocks,lcpi,cay,lpop,lloans,rprv,rpub,rtot,prvgdp,totgdp,bassgdp,riy,lriy,dlrgdp,dlriy,dlcpi,dlrcon,drprv,drpub,ldrprv,ldrpub,ldlrgdp,ldlcpi,ldlriy,lstir,lltrate,lcay,pk_nber,th_nber,rcn_nber,war,bb,rcn_bb,pk_bb,th_bb,pk_norm,pk_fin,pk_glob,pk_comb,ar_lrgdp_bb,ax_lrgdp_bb,dr_lrgdp_bb,dx_lrgdp_bb,rr_lrgdp_bb,rx_lrgdp_bb,ar_rprv_bb,ax_rprv_bb,dr_rprv_bb,dx_rprv_bb,rr_rprv_bb,rx_rprv_bb,ar_rpub_bb,ax_rpub_bb,dr_rpub_bb,dx_rpub_bb,rr_rpub_bb,rx_rpub_bb,ccode,ar_rtot_bb,ax_rtot_bb,dr_rtot_bb,dx_rtot_bb,rr_rtot_bb,rx_rtot_bb,srx_prv,srx_pub,f1war,l1war,f2war,l2war,f3war,f4war,f5war,war5f2l,core
1880,Sweden,SWE,4572,6.4282,1314.293,.1228405,2.783922,-24.5,433.468,400,.436,.172315,0,581.001,476.5,1.8606945,-.83011305,1.0238607,-1.8641201,8.4277058,6.3647523,-3.0868142,-4.0289435,-7.1157579,.44206354,.61437851,.36255234,.78964329,-.23617397,-3.8707852,4.1726813,4.7067347,-.93605518,3.3078909,-2.9990435,2.3197174,7.33006,6.0234666,-5.8496418,-16.408972,545.97198,416.67001,-1.4311661,0,0,0,0,1.8606945,1,0,1,0,0,0,0,-.038707852,0,1,0,-.038707852,,.033078909,0,1,0,.033078909,,-.029990435,0,1,0,-.029990435,,16,.0030879974,0,1,0,.0030879974,,,,0,0,0,0,0,0,0,0,1
1881,Sweden,SWE,4569,6.5737,1375.959,.1158247,2.842998,-56.3,400,396.04,.461,.168228,0,632.677,488.47,1.8830768,-.77435726,1.0448592,-4.0916915,8.4270496,6.4499602,-3.0219486,-4.0274377,-7.049386,.45980802,.62803602,.3550033,.76139683,-.27260059,2.2382259,-3.6426618,2.0998478,4.4951439,6.4865589,.15058517,3.3078909,-2.9990435,-3.8707852,4.7067347,4.1726813,433.46799,400,-1.8641201,0,0,0,0,1.8830768,0,1,0,1,0,0,1,0,.022382259,0,1,,.022382259,0,.064865589,0,1,,.064865589,0,.0015058517,0,1,,.0015058517,16,0,.066371918,0,1,,.066371918,1.7744482,-.40869999,0,0,0,0,0,0,0,0,1
1882,Sweden,SWE,4576,6.4471,1387.338,.1109977,2.783922,-38.1,445.536,400,.466,.168264,0,664.506,530.88,1.8636304,-.76356965,1.0238607,-2.7462666,8.4285803,6.4990439,-2.953397,-3.9995201,-6.9529171,.47897917,.64724314,.3826609,.71561325,-.33461541,-1.9446373,-6.2014818,-2.0998478,-2.0182371,6.855154,2.7917624,6.4865589,.15058517,2.2382259,2.0998478,-3.6426618,400,396.04001,-4.0916915,1,0,0,0,1.8636304,1,0,1,0,0,0,0,-.019446373,0,1,0,-.019446373,,.06855154,0,1,0,.06855154,,.027917624,0,1,0,.027917624,,16,.096468925,0,1,0,.096468925,,,,0,0,0,0,0,0,0,0,1
1883,Sweden,SWE,4591,6.9035,1445.631,.1155194,2.747,-63.2,474.866,404.04,.483,.165137,0,705.687,553.05,1.9320285,-.72773862,1.0105094,-4.3717933,8.4318533,6.5591717,-2.8831911,-3.9670413,-6.8502321,.48815155,.65328854,.38256651,.79748815,-.2262883,6.8398118,10.83271,-1.3351321,10.168409,7.0205927,3.2478809,6.855154,2.7917624,-1.9446373,-2.0998478,-6.2014818,445.53601,400,-2.7462666,0,0,1,0,1.9320285,0,1,0,1,0,0,1,0,.068398118,0,1,,.068398118,0,.070205927,0,1,,.070205927,0,.032478809,0,1,,.032478809,16,0,.10268497,0,1,,.10268497,.917238,-.3127,0,0,0,0,0,0,0,0,1
1884,Sweden,SWE,4624,6.8752,1415.615,.1291635,2.651003,-76.5,449.462,396.04,.493,.169849,0,741.274,579.62,1.9279207,-.70724612,.97493804,-5.4040117,8.4390154,6.6083703,-2.805583,-3.9314795,-6.7370625,.52364099,.69348997,.40944749,.88802487,-.11875553,-.41078329,10.753277,-3.5571337,-2.5176048,7.7608109,3.55618,7.0205927,3.2478809,6.8398118,-1.3351321,10.83271,474.866,404.04001,-4.3717933,0,0,1,0,1.9279207,1,0,1,0,0,0,0,-.0041078329,0,1,0,-.0041078329,,.077608109,0,1,0,.077608109,,.0355618,0,1,0,.0355618,,16,.11316967,0,1,0,.11316967,,,,0,0,0,0,0,0,0,0,1
1885,Sweden,SWE,4664,7.0328,1406.339,.1233222,2.525468,-87.3,450,392.16,.483,.184285,0,762.2670000000001,586.73,1.9505849,-.72773862,.92642641,-6.2076068,8.447629,6.6362967,-2.7377586,-3.816582,-6.5543404,.54202223,.72630721,.41720381,.86730039,-.1423699,2.2664189,-2.3614361,-4.8511624,5.2425623,6.7824364,11.489749,7.7608109,3.55618,-.41078329,-3.5571337,10.753277,449.46201,396.04001,-5.4040117,0,1,1,0,1.9505849,0,1,0,1,0,0,1,0,.022664189,0,1,,.022664189,0,.067824364,0,1,,.067824364,0,.11489749,0,1,,.11489749,16,0,.18272209,0,1,,.18272209,1.8381238,1.4436001,0,0,0,0,0,0,0,0,1
1886,Sweden,SWE,4700,6.9661,1319.464,.1302955,2.399933,-71.40000000000001,409.8120000000001,384.62,.481,.192256,0,752.974,595.95,1.9410555,-.731888,.87544084,-5.4112883,8.4553175,6.6240306,-2.7067277,-3.7947049,-6.5014324,.57066655,.76292253,.45166066,.90765148,-.096894801,-.95293522,4.5475097,-5.0985575,-3.8360834,3.1030893,2.187705,6.7824364,11.489749,2.2664189,-4.8511624,-2.3614361,450,392.16,-6.2076068,0,0,0,0,1.9410555,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1887,Sweden,SWE,4726,6.8443,1280.193,.1042206,2.303936,-50.5,400,375,.479,.199887,0,739.8630000000001,604.9,1.9234161,-.73605466,.83461899,-3.9447176,8.4608345,6.6064649,-2.6889887,-3.7506905,-6.4396791,.57793081,.77781779,.47250688,.71331704,-.33782929,-1.7639399,-24.093449,-4.0821848,-.37312508,1.7739058,4.4014454,3.1030893,2.187705,-.95293522,-5.0985575,4.5475097,409.81201,384.62,-5.4112883,1,0,0,0,1.9234161,1,0,1,0,0,0,0,-.027168751,0,2,0,-.013584375,,.048769951,0,2,0,.024384975,,.065891504,0,2,0,.032945752,,16,.11466122,0,2,0,.057330608,,,,0,0,0,0,0,0,0,0,1
1888,Sweden,SWE,4742,7.171,1349.219,.1188584,2.399933,-43.5,355.891,364,.527,.205578,0,749.619,614.4,1.9700451,-.64055473,.87544084,-3.2240875,8.4642143,6.619565,-2.7200902,-3.7143037,-6.4343939,.55559474,.76117277,.45537454,.85233361,-.15977727,4.6628952,17.805202,4.0821848,2.4920464,-3.1101465,3.6386728,1.7739058,4.4014454,-1.7639399,-4.0821848,-24.093449,400,375,-3.9447176,0,1,1,0,1.9700451,0,1,0,1,0,0,1,0,.046628952,0,1,,.046628952,0,-.031101465,0,1,,-.031101465,0,.036386728,0,1,,.036386728,16,0,.0052852631,0,1,,.0052852631,-2.2336066,.56910002,0,0,0,0,0,0,0,0,1
1889,Sweden,SWE,4761,7.0378,1430.702,.1239215,2.49593,-64.40000000000001,355.556,359.0000000000001,.599,.188914,0,782.725,628.9,1.9512956,-.51249367,.91466141,-4.501287,8.4682131,6.6627812,-2.7200933,-3.7834175,-6.5035105,.54709154,.73600554,.43957442,.87213475,-.13681135,-1.8749475,2.2965922,3.9220572,2.3424625,-.00030994415,-6.9113731,-3.1101465,3.6386728,4.6628952,4.0821848,17.805202,355.89099,364,-3.2240875,0,0,0,0,1.9512956,1,0,1,0,0,0,0,-.018749475,0,1,0,-.018749475,,-3.0994415e-06,0,1,0,-3.0994415e-06,,-.069113731,0,1,0,-.069113731,,16,-.069116592,0,1,0,-.069116592,,,,0,0,0,0,0,0,0,0,1
1890,Sweden,SWE,4780,7.3632,1477.267,.1307556,2.555006,-68.7,448.539,358,.594,.181773,0,811.731,650.8,1.9964947,-.52087593,.93805456,-4.6504793,8.4721956,6.6991692,-2.711081,-3.8172977,-6.5283785,.54948157,.73125458,.44054323,.96277964,-.03793072,4.5199037,9.8880625,2.3393154,1.5901327,.90122223,-3.3880234,-.00030994415,-6.9113731,-1.8749475,3.9220572,2.2965922,355.556,359,-4.501287,1,0,0,0,1.9964947,0,1,0,1,0,0,1,0,.045199037,0,1,,.045199037,0,.0090122223,0,1,,.0090122223,0,-.033880234,0,1,,-.033880234,16,0,-.024868011,0,1,,-.024868011,.2390027,-.7141,0,0,0,0,0,0,0,0,1
1891,Sweden,SWE,4794,7.2159,1558.364,.0983468,2.651003,-41.6,489.785,369.0000000000001,.587,.176071,0,835.0839999999999,678.7,1.9762869,-.53273046,.97493804,-2.669466,8.4751205,6.7275324,-2.7225261,-3.8355348,-6.5580606,.53587222,.71194321,.43552083,.70966065,-.34296837,-2.0207763,-30.503765,3.6883473,-2.8446436,-1.1445045,-1.8237114,.90122223,-3.3880234,4.5199037,2.3393154,9.8880625,448.539,358,-4.6504793,0,1,1,0,1.9762869,1,0,1,0,0,0,0,-.020207763,0,1,0,-.020207763,,-.011445045,0,1,0,-.011445045,,-.018237114,0,1,0,-.018237114,,16,-.029682159,0,1,0,-.029682159,,,,0,0,0,0,0,0,0,0,1
1892,Sweden,SWE,4805,7.5898,1581.173,.1040803,2.591928,-34.1,474.906,385,.622,.180295,0,850.3869999999999,700.2,2.0268052,-.47481519,.952402,-2.1566267,8.4774122,6.7456918,-2.6841226,-3.7770529,-6.4611754,.53782034,.71811533,.44283581,.78994864,-.23578735,5.0518274,10.718102,-2.2536039,6.3749313,3.8403511,5.8481932,-1.1445045,-1.8237114,-2.0207763,3.6883473,-30.503765,489.785,369,-2.669466,0,0,0,0,2.0268052,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1893,Sweden,SWE,4816,7.906,1566.235,.0912641,2.49593,7.7,421.0640000000001,378,.632,.18373,0,851.189,726,2.0676219,-.45886588,.91466141,.49162483,8.4796991,6.746634,-2.6477265,-3.7322185,-6.3799448,.54346186,.72719187,.46353197,.72153395,-.32637584,4.0816784,-9.0588493,-3.7740588,2.010107,3.6396027,4.4834375,3.8403511,5.8481932,5.0518274,-2.2536039,10.718102,474.90601,385,-2.1566267,1,0,0,0,2.0676219,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1894,Sweden,SWE,4849,7.9674,1565.68,.096698,2.363011,-9.1,400,368,.6919999999999999,.192394,0,860.8,774.5,2.0753582,-.36816934,.85993665,-.58121711,8.4865274,6.7578621,-2.5886021,-3.6385984,-6.2272005,.54979306,.74218708,.49467325,.77043164,-.26080436,.77362061,6.5571489,-5.4724751,4.3008804,5.912447,9.3620062,3.6396027,4.4834375,4.0816784,-3.7740588,-9.0588493,421.064,378,.49162483,0,1,1,0,2.0753582,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1895,Sweden,SWE,4896,8.241099999999999,1643.918,.1205483,2.399933,4.4,400,363,.761,.177309,0,887.349,798.4,2.1091337,-.27312192,.87544084,.26765326,8.4961739,6.7882385,-2.5833762,-3.6966383,-6.2800145,.53977692,.7170859,.48566899,.99345058,-.0065709595,3.3775568,25.42334,1.5504181,-1.6013145,.52258968,-5.8039904,5.912447,9.3620062,.77362061,-5.4724751,6.5571489,400,368,-.58121711,1,0,0,0,2.1091337,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1896,Sweden,SWE,4941,8.4803,1723.868,.1295154,2.399933,23.9,378.508,361,.821,.170685,0,944.12,872.8,2.1377459,-.19723217,.87544084,1.386417,8.5053234,6.8502531,-2.5305111,-3.6963739,-6.2268848,.54767537,.71836036,.50630325,1.0983294,.093790323,2.8612137,10.036128,0,.8838892,5.2865028,.02644062,.52258968,-5.8039904,3.3775568,1.5504181,25.42334,400,363,.26765326,0,0,1,0,2.1377459,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1897,Sweden,SWE,4986,8.83,1869.671,.1531051,2.459008,3.1,458.737,350.0000000000001,.953,.157347,0,1063.4399,1013.03,2.1781549,-.048140377,.89975804,.16580456,8.514389,6.969264,-2.4448831,-3.7299311,-6.1748142,.56878453,.72613156,.54182261,1.351918,.30152431,4.0409088,20.773399,2.4317205,4.6883583,8.5628033,-3.3557177,5.2865028,.02644062,2.8612137,0,10.036128,378.508,361,1.386417,0,1,1,0,2.1781549,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1898,Sweden,SWE,5036,9.073399999999999,2022.481,.1605326,2.591928,-58.3,488.306,350.0000000000001,1.009,.144694,0,1191.912,1141.5,2.2053471,.0089597413,.952402,-2.8825982,8.5243673,7.0833139,-2.3934555,-3.7978232,-6.1912785,.58933163,.7340256,.5644058,1.4565765,.3760888,2.7192116,7.4564486,5.2643957,6.0714483,5.1427603,-6.7892075,8.5628033,-3.3557177,4.0409088,2.4317205,20.773399,458.737,350,.16580456,0,0,0,0,2.2053471,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1899,Sweden,SWE,5080,9.476000000000001,2204.583,.1676702,2.687925,-94.3,588.71,359.9999999999999,.992,.149828,0,1299.854,1284.3,2.2487624,-.008032172,.98876953,-4.2774529,8.5330667,7.1700072,-2.3518291,-3.7218099,-6.0736389,.58961445,.73944247,.58255917,1.5888429,.46300599,4.3415308,8.6917191,3.6367536,4.9063683,4.1626453,7.6013327,5.1427603,-6.7892075,2.7192116,5.2643957,7.4564486,488.306,350,-2.8825982,1,0,0,0,2.2487624,0,1,0,1,0,0,1,0,.27247548,0,8,,.034059435,0,.37069702,0,8,,.046337128,0,.11372495,0,8,,.014215618,16,0,.48442173,0,8,,.060552716,.67177784,-.3280375,0,0,0,0,0,0,0,0,1
1900,Sweden,SWE,5117,9.396100000000001,2245.381,.1569164,2.717463,-76.90000000000001,587.111,359.9999999999999,1.027,.150958,0,1372.035,1370,2.2402947,.026641931,.9996987,-3.4248085,8.5403233,7.2240505,-2.3159714,-3.7141452,-6.0301166,.61104774,.76200575,.61014146,1.4744022,.38825262,-.84676743,-7.4753375,1.0929167,-.61750412,3.5857677,.76646805,4.1626453,7.6013327,4.3415308,3.6367536,8.6917191,588.71002,360,-4.2774529,0,1,1,0,2.2402947,1,0,1,0,0,0,0,-.0084676743,0,1,0,-.0084676743,,.035857677,0,1,0,.035857677,,.0076646805,0,1,0,.0076646805,,16,.043522358,0,1,0,.043522358,,,,0,0,0,0,0,0,0,0,1
1901,Sweden,SWE,5156,9.521800000000001,2209.748,.1384491,2.651003,-67.59999999999999,545.659,359.9999999999999,1,.16041,0,1445.6479,1455.4,2.2535839,0,.97493804,-3.0591724,8.5479164,7.2763128,-2.2465415,-3.6522429,-5.8987846,.65421391,.81462389,.65862715,1.3182846,.27633137,1.3289213,-11.192125,-2.4760664,1.9762278,6.9429874,6.1902285,3.5857677,.76646805,-.84676743,1.0929167,-7.4753375,587.11102,360,-3.4248085,0,0,0,0,2.2535839,0,1,0,1,0,0,1,0,.013289213,0,1,,.013289213,0,.069429874,0,1,,.069429874,0,.061902285,0,1,,.061902285,16,0,.13133192,0,1,,.13133192,4.3166161,.94520003,0,0,0,0,0,0,0,0,1
1902,Sweden,SWE,5187,9.446899999999999,2218.765,.1254098,2.687925,-84.59999999999999,487.5,359.9999999999999,.986,.158951,0,1496.4871,1498.2,2.2456865,-.014098925,.98876953,-3.8129318,8.5539112,7.3108759,-2.2318048,-3.677134,-5.9089389,.67446852,.8334195,.67524052,1.1847339,.16951816,-.7897377,-10.681321,1.3831496,.47121048,1.4736652,-2.4891138,6.9429874,6.1902285,1.3289213,-2.4760664,-11.192125,545.659,360,-3.0591724,1,0,0,0,2.2456865,1,0,1,0,0,0,0,-.007897377,0,1,0,-.007897377,,.014736652,0,1,0,.014736652,,-.024891138,0,1,0,-.024891138,,16,-.010154247,0,1,0,-.010154247,,,,0,0,0,0,0,0,0,0,1
1903,Sweden,SWE,5210,9.9231,2385.407,.1379283,2.717463,-57.1,450,359.9999999999999,1.069,.146251,0,1572.25,1576.9,2.2948654,.06672363,.9996987,-2.3937213,8.5583353,7.3602629,-2.1977711,-3.7033398,-5.9011106,.65911186,.80536288,.66106117,1.3686763,.31384408,4.9178839,14.432592,1.0929167,2.3233652,3.4033775,-2.6205778,1.4736652,-2.4891138,-.7897377,1.3831496,-10.681321,487.5,360,-3.8129318,0,0,1,0,2.2948654,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1904,Sweden,SWE,5241,10.2501,2436.706,.1470353,2.687925,-117.4,460.753,359.9999999999999,1.15,.160954,0,1779.077,1643.5,2.3272874,.13976194,.98876953,-4.8179798,8.5642672,7.48385,-2.0691867,-3.5812709,-5.6504574,.73011559,.89106959,.67447609,1.5071266,.41020492,3.2422066,9.6360836,-1.0929167,4.7414541,12.858438,12.206888,3.4033775,-2.6205778,4.9178839,1.0929167,14.432592,450,360,-2.3937213,0,1,1,0,2.3272874,0,1,0,1,0,0,1,0,.081600904,0,2,,.040800452,0,.16261816,0,2,,.08130908,0,.095863104,0,2,,.047931552,16,0,.2584815,0,2,,.12924075,2.7823539,.10015,0,0,0,0,0,0,0,0,1
1905,Sweden,SWE,5278,10.1988,2507.419,.1499169,2.747,-80.09999999999999,472.6879999999999,359.9999999999999,1.272,.153963,0,1921.121,1780.74,2.3222702,.24059047,1.0105094,-3.19452,8.5713024,7.5606642,-2.0211477,-3.6258454,-5.6469932,.76617467,.9201377,.71018845,1.5289725,.42459595,-.50172806,1.4391035,2.1739841,-3.6970377,4.803896,-4.4574499,12.858438,12.206888,3.2422066,-1.0929167,9.6360836,460.75299,360,-4.8179798,0,0,0,0,2.3222702,1,0,1,0,0,0,0,-.0050172806,0,1,0,-.0050172806,,.04803896,0,1,0,.04803896,,-.044574499,0,1,0,-.044574499,,16,.003464222,0,1,0,.003464222,,,,0,0,0,0,0,0,0,0,1
1906,Sweden,SWE,5316,10.9823,2804.406,.1588298,2.81346,-84.59999999999999,516.0300000000001,359.9999999999999,1.397,.151492,0,2152.4199,2012.1,2.3962848,.33432707,1.034415,-3.0166817,8.578476,7.6743479,-1.9385431,-3.5611663,-5.4997091,.76751363,.91900563,.71747816,1.7443165,.55636275,7.4014664,13.17668,2.3905635,8.044219,8.2604647,6.4679146,4.803896,-4.4574499,-.50172806,2.1739841,1.4391035,472.68799,360,-3.19452,0,0,0,0,2.3962848,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1907,Sweden,SWE,5357,11.6517,3082.879,.1491442,2.938995,-93.59999999999999,609.91,366.667,1.204,.155773,1,2423.1489,2248.7,2.4554522,.18564935,1.0780677,-3.036123,8.5861597,7.7928233,-1.8714041,-3.4899635,-5.3613677,.78600192,.9417749,.7294156,1.7377834,.5526104,5.9167385,-.37523508,4.3652654,6.943202,6.713903,7.1202755,8.2604647,6.4679146,7.4014664,2.3905635,13.17668,516.03003,360,-3.0166817,1,0,0,0,2.4554522,0,1,0,0,1,0,1,0,.13318205,0,2,,.066591024,0,.14974368,0,2,,.074871838,0,.1358819,0,2,,.06794095,16,0,.28562546,0,2,,.14281273,.99136233,.090499997,0,0,0,0,0,0,0,0,1
1908,Sweden,SWE,5404,11.3914,3061.506,.1242174,3.005455,-68.40000000000001,588.0690000000001,373.333,1.232,.169587,0,2458.1101,2307.6001,2.4328587,.20863886,1.1004289,-2.2341945,8.5948944,7.807148,-1.8881754,-3.4430504,-5.3312259,.80290878,.97249579,.75374669,1.4150101,.34713668,-2.2593498,-20.547373,2.2361279,-2.7771711,-1.6771317,4.6913147,6.713903,7.1202755,5.9167385,4.3652654,-.37523508,609.90997,366.66699,-3.036123,0,1,1,0,2.4328587,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1909,Sweden,SWE,5453,11.3173,3066.668,.1031433,2.975917,-97.40000000000001,468.808,380,1.263,.17198,0,2484.645,2372.6001,2.4263325,.23348984,1.0905522,-3.1760857,8.6039209,7.8178849,-1.8765882,-3.4265034,-5.3030915,.81020999,.98219001,.77367359,1.1673037,.15469654,-.65262318,-19.244013,-.98767281,3.5012245,1.1587143,1.6546965,-1.6771317,4.6913147,-2.2593498,2.2361279,-20.547373,588.06897,373.33301,-2.2341945,0,0,0,0,2.4263325,1,0,1,0,0,0,0,-.02911973,0,2,0,-.014559865,,-.0051841736,0,2,0,-.0025920868,,.063460112,0,2,0,.031730056,,16,.058276176,0,2,0,.029138088,,,,0,0,0,0,0,0,1,1,
1910,Sweden,SWE,5449,11.8541,3301.924,.1210979,2.975917,-20.4,462.903,380,1.4,.162955,0,2629.031,2443.8,2.4726739,.33647224,1.0905522,-.61782163,8.6031876,7.8743706,-1.8193692,-3.4057603,-5.2251296,.79621184,.95916682,.74011397,1.4355066,.36151782,4.6341419,20.682127,0,.22172928,5.7219028,2.0743132,1.1587143,1.6546965,-.65262318,-.98767281,-19.244013,468.80801,380,-3.1760857,1,0,0,0,2.4726739,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,0,0,0,0,0,1,1,1,
1911,Sweden,SWE,5542,12.1917,3352.641,.140766,2.938995,33,456.7790000000001,386.9999999999999,1.547,.159237,0,2663.26,2508.8,2.5007553,.43631756,1.0780677,.98429865,8.6201105,7.8873062,-1.810872,-3.4180362,-5.2289081,.79437673,.95361376,.74830562,1.7161769,.54009908,2.8081417,17.858128,-1.248455,-2.1831274,.84972382,-1.2275934,5.7219028,2.0743132,4.6341419,0,20.682127,462.90302,380,-.61782163,0,0,1,0,2.5007553,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,0,0,0,0,1,1,1,1,
1912,Sweden,SWE,5583,12.5653,3568.089,.132107,3.13099,29.773,481.035,421,1.673,.167476,0,2809.3181,2651.75,2.5309391,.5146184,1.1413492,.83442426,8.6274815,7.9406972,-1.8281335,-3.3759604,-5.2040939,.78734529,.95482129,.74318492,1.6599641,.50679594,3.0183792,-3.3303142,6.3281536,3.3939123,-1.7261505,4.2075872,.84972382,-1.2275934,2.8081417,-1.248455,17.858128,456.77899,387,.98429865,0,1,1,0,2.5309391,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,0,0,1,0,1,1,1,1,
1913,Sweden,SWE,5621,13.2839,3912.448,.1511894,3.13099,31.59,550,442,1.613,.153231,0,2948.426,2781.5,2.5865529,.4780958,1.1413492,.80742288,8.6342649,7.9890265,-1.7865876,-3.3795042,-5.1660919,.75360131,.90683234,.71093595,2.0083849,.69733089,5.5613756,19.053495,0,5.8949947,4.1545868,-.35438538,-1.7261505,4.2075872,3.0183792,6.3281536,-3.3303142,481.035,421,.83442426,1,0,0,0,2.5865529,0,1,0,1,0,0,1,0,.16022038,0,4,,.040055096,0,.090000629,0,4,,.022500157,0,.046999216,0,4,,.011749804,16,0,.13699961,0,4,,.034249902,-1.4152169,-.468725,1,0,1,0,1,1,1,1,
1914,Sweden,SWE,5659,13.1178,3924.479,.1395282,3.197449,107.968,523.7280000000001,449,1.181,.186872,0,3091.103,2979.5,2.5739701,.16636154,1.1623533,2.7511423,8.6410027,8.0362835,-1.7670724,-3.2056985,-4.9727707,.78764671,.97451872,.75920904,1.8303031,.60448158,-1.2582779,-9.2849312,2.1004081,-4.8068285,1.9515157,17.380571,4.1545868,-.35438538,5.5613756,0,19.053495,550,442,.80742288,0,1,1,1,2.5739701,1,0,1,0,0,0,0,-.012582779,0,1,0,-.012582779,,.019515157,0,1,0,.019515157,,.17380571,0,1,0,.17380571,,16,.19332123,0,1,0,.19332123,,,,1,0,1,0,1,1,1,1,
1915,Sweden,SWE,5696,13.4122,4529.628,.1215353,3.68482,285.942,550.806,512,1.352,.180587,0,3178.509,3316.2,2.5961647,.30158499,1.3042216,6.3127041,8.6475191,8.064167,-1.8875737,-3.2448883,-5.132462,.70171523,.88230222,.73211312,1.6300558,.48861423,2.2194624,-11.586735,14.186835,-2.3543358,-12.050128,-3.9189816,1.9515157,17.380571,-1.2582779,2.1004081,-9.2849312,523.72803,449,2.7511423,0,0,0,1,2.5961647,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,1,1,1,0,1,1,0,1,
1916,Sweden,SWE,5735,14.1691,5699.63,.1306858,4.445415,616.046,523.75,491,1.729,.166644,0,3619.4961,4064.2,2.6510634,.54754323,1.4918733,10.808526,8.6543427,8.1940899,-1.952126,-3.2899549,-5.2420807,.63504052,.8016845,.71306384,1.8517002,.61610425,5.4898739,12.749002,18.765163,.99227428,-6.4552307,-4.5066595,-12.050128,-3.9189816,2.2194624,14.186835,-11.586735,550.80603,512,6.3127041,0,0,0,1,2.6510634,0,1,0,1,0,0,1,0,.077093363,0,2,,.038546681,0,-.18505359,0,2,,-.092526793,0,-.084256411,0,2,,-.042128205,16,0,-.26931,0,2,,-.134655,-7.6303096,-1.0114,1,1,1,1,1,0,0,1,
1917,Sweden,SWE,5779,12.3676,6645.947,.1282991,5.309391,660.934,568.293,544,1.674,.163448,0,4626.8911,5315.1001,2.5150802,.51521599,1.6694771,9.9449177,8.6619864,8.43964,-1.8918234,-3.3409615,-5.2327847,.69619739,.85964537,.79975063,1.5867519,.46168911,-13.598323,-15.441513,17.760384,-5.9904814,6.0302615,-5.1006556,-6.4552307,-4.5066595,5.4898739,18.765163,12.749002,523.75,491,10.808526,0,0,0,1,2.5150802,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,16,0,0,0,0,,,,,1,1,1,1,0,0,0,1,
1918,Sweden,SWE,5807,12.0369,8842.675999999999,.108981,7.207184,332.472,693.145,555,1.281,.18202,0,6190.0371,6930.2998,2.487977,.24764103,1.9750783,3.7598572,8.6668196,8.7306967,-1.9112012,-3.2581918,-5.1693931,.70001853,.88203853,.78373331,1.3117934,.27139524,-2.7103186,-19.029388,30.560123,4.4426441,-1.9377828,8.2769632,6.0302615,-5.1006556,-13.598323,17.760384,-15.441513,568.29303,544,9.9449177,1,0,0,1,2.487977,1,0,1,0,0,0,0,-.16308641,0,2,0,-.081543207,,.040924788,0,2,0,.020462394,,.031763077,0,2,0,.015881538,,16,.072687626,0,2,0,.036343813,,,,1,1,0,1,0,0,0,1,
